employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment
E13600,Tyler Wheeler,2025-04-21,,active,Retail Banking,Management,1,Coordinator,90300.0,1.02,Male,18-24,Anglo-Australian,Full-time,True,False,E10710,acquisition,Entity_C,PeopleSoft-Legacy,25.0,8,False
E13601,Jamie Johnson,2025-04-21,,active,Retail Banking,Technology,2,"Manager, Retail Banking",129100.0,1.01,Female,25-29,Anglo-Australian,Full-time,False,False,E06696,acquisition,Entity_C,PeopleSoft-Legacy,56.0,8,False
E13602,Kiara Little,2025-04-21,,active,Wealth Management,Operations-Processing,1,Analyst,114800.0,0.94,Prefer not to say,30-34,South Asian,Full-time,True,True,E08836,acquisition,Entity_C,PeopleSoft-Legacy,24.0,8,False
E13603,Dalton Frost,2025-04-21,,active,Insurance,Operations-Processing,1,Senior Analyst,134900.0,1.03,Male,35-39,Anglo-Australian,Part-time,False,True,E01802,acquisition,Entity_C,PeopleSoft-Legacy,88.0,8,False
E13604,Crystal Potter,2025-04-21,,active,Executive Leadership,Technology,1,Junior Developer,57300.0,1.03,Female,18-24,Southeast Asian,Fixed-term,False,False,E13083,acquisition,Entity_C,PeopleSoft-Legacy,35.0,8,False
E13605,Sarah Cannon,2025-04-21,,active,Wealth Management,Operations-Processing,1,Processing Officer,76100.0,0.93,Female,30-34,Southeast Asian,Full-time,False,True,E06218,acquisition,Entity_C,PeopleSoft-Legacy,47.0,8,False
E13606,Andre Matthews,2025-04-21,,active,Retail Banking,Operations-Processing,1,Analyst,85900.0,0.96,Prefer not to say,18-24,Anglo-Australian,Full-time,False,False,E01981,acquisition,Entity_C,PeopleSoft-Legacy,53.0,8,False
E13607,Stephanie Martin,2025-04-21,2025-08-06,departed,Insurance,Management,1,Coordinator,111900.0,1.11,Female,18-24,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E05929,acquisition,Entity_C,PeopleSoft-Legacy,76.0,3,False
E13608,Edward Stone,2025-04-21,,active,Retail Banking,Management,1,Team Leader,142200.0,1.0,Male,30-34,Anglo-Australian,Full-time,False,False,E07690,acquisition,Entity_C,PeopleSoft-Legacy,84.0,8,False
E13609,Darryl Smith,2025-04-21,,active,Technology,Management,1,Coordinator,98500.0,0.82,Male,30-34,Anglo-Australian,Full-time,True,False,E03004,acquisition,Entity_C,PeopleSoft-Legacy,47.0,8,False
E13610,Olivia Perez,2025-04-21,,active,Risk & Compliance,Client-Advisory,1,Client Service Officer,64300.0,1.01,Female,35-39,Anglo-Australian,Full-time,False,False,E01131,acquisition,Entity_C,PeopleSoft-Legacy,17.0,8,False
E13611,Michele Wilson,2025-04-21,,active,Retail Banking,Management,1,Coordinator,93200.0,1.04,Female,18-24,Anglo-Australian,Full-time,False,False,E11070,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13612,Christine Randolph,2025-04-22,,active,Corporate Operations,Technology,1,Engineer,93000.0,0.98,Female,35-39,Anglo-Australian,Full-time,False,False,E11754,acquisition,Entity_C,PeopleSoft-Legacy,86.0,8,False
E13613,Joel Mclean,2025-04-22,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",171700.0,1.0,Non-binary,18-24,Southeast Asian,Full-time,False,False,E00094,acquisition,Entity_C,PeopleSoft-Legacy,65.0,8,False
E13614,John Drake,2025-04-22,,active,Corporate Operations,Risk-Compliance,1,Risk Analyst,85500.0,0.87,Male,18-24,Anglo-Australian,Full-time,False,False,E03108,direct,NovaCorp-Origin,WorkdayHR,65.0,8,False
E13615,Jonathan Cochran,2025-04-22,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",231800.0,1.1,Male,30-34,Southeast Asian,Full-time,False,True,E06512,acquisition,Entity_C,PeopleSoft-Legacy,80.0,8,False
E13616,Lori Hartman,2025-04-22,,active,Wealth Management,Risk-Compliance,1,Risk Analyst,86500.0,0.96,Non-binary,35-39,European (non-Anglo),Part-time,False,False,E00611,acquisition,Entity_C,PeopleSoft-Legacy,84.0,8,False
E13617,Jessica Wright,2025-04-22,,active,Technology,Client-Advisory,1,Client Service Officer,80600.0,1.02,Female,18-24,East Asian,Full-time,False,False,E08176,acquisition,Entity_C,PeopleSoft-Legacy,76.0,8,False
E13618,Lori Watkins,2025-04-22,,active,Retail Banking,Client-Advisory,1,Adviser,108700.0,0.89,Female,18-24,Anglo-Australian,Full-time,False,False,E12363,acquisition,Entity_C,PeopleSoft-Legacy,19.0,8,False
E13619,Cheryl Franklin,2025-04-22,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",182900.0,0.96,Prefer not to say,18-24,Anglo-Australian,Full-time,False,False,E02619,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13620,Madeline Boyle,2025-04-22,,active,Wealth Management,Corporate-Support,3,"Senior Manager, Wealth Management",215400.0,1.08,Female,25-29,Anglo-Australian,Full-time,False,False,E11593,acquisition,Entity_C,PeopleSoft-Legacy,63.0,8,False
E13621,Sarah Moses,2025-04-22,,active,Wealth Management,Corporate-Support,1,Senior Specialist,140400.0,0.95,Female,30-34,Anglo-Australian,Full-time,False,False,E02563,acquisition,Entity_C,PeopleSoft-Legacy,17.0,8,False
E13622,Wyatt Henry,2025-04-22,,active,Technology,Corporate-Support,2,"Manager, Technology",174200.0,1.03,Male,30-34,Anglo-Australian,Full-time,False,True,E10002,acquisition,Entity_C,PeopleSoft-Legacy,64.0,8,False
E13623,Debbie Johnson,2025-04-22,,active,Technology,Risk-Compliance,1,Compliance Officer,74000.0,1.0,Female,35-39,Anglo-Australian,Fixed-term,True,False,E05673,acquisition,Entity_C,PeopleSoft-Legacy,46.0,8,False
E13624,John Young,2025-04-22,,active,Retail Banking,Operations-Processing,1,Senior Analyst,123600.0,1.02,Non-binary,35-39,Anglo-Australian,Full-time,False,True,E13469,acquisition,Entity_C,PeopleSoft-Legacy,63.0,8,False
E13625,Dorothy Hughes,2025-04-22,2025-05-22,departed,Wealth Management,Client-Advisory,1,Client Service Officer,67200.0,0.94,Female,35-39,African,Full-time,False,False,E01586,acquisition,Entity_C,PeopleSoft-Legacy,90.0,1,False
E13626,Dr. Janet White PhD,2025-04-22,,active,Corporate Operations,Technology,1,Engineer,93700.0,0.98,Female,35-39,South Asian,Full-time,False,False,E01197,acquisition,Entity_C,PeopleSoft-Legacy,34.0,8,False
E13627,Michael Villarreal,2025-04-22,,active,Wealth Management,Operations-Processing,1,Processing Officer,71700.0,0.92,Male,25-29,Southeast Asian,Full-time,True,False,E05614,acquisition,Entity_C,PeopleSoft-Legacy,79.0,8,False
E13628,Erin Gibson,2025-04-22,,active,Retail Banking,Technology,2,"Manager, Retail Banking",168800.0,1.05,Female,30-34,Prefer not to say,Full-time,False,False,E04073,acquisition,Entity_C,PeopleSoft-Legacy,30.0,8,False
E13629,Dalton Davis,2025-04-22,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",190200.0,0.94,Male,35-39,Anglo-Australian,Casual,False,False,E06272,acquisition,Entity_C,PeopleSoft-Legacy,32.0,8,False
E13630,Mary Riley,2025-04-22,,active,Executive Leadership,Executive,7,Group Executive,699300.0,0.91,Female,25-29,Anglo-Australian,Full-time,False,True,E07508,acquisition,Entity_C,PeopleSoft-Legacy,17.0,8,False
E13631,Kristin Huynh,2025-04-23,,active,Risk & Compliance,Risk-Compliance,1,Compliance Officer,63200.0,0.85,Female,30-34,Anglo-Australian,Full-time,False,False,E04641,acquisition,Entity_C,PeopleSoft-Legacy,84.0,8,False
E13632,Mallory Armstrong,2025-04-23,,active,Wealth Management,Risk-Compliance,1,Risk Analyst,100300.0,0.97,Female,30-34,Anglo-Australian,Full-time,False,True,E01273,acquisition,Entity_C,PeopleSoft-Legacy,69.0,8,False
E13633,Ronald Kline,2025-04-23,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",174900.0,1.05,Male,30-34,Anglo-Australian,Fixed-term,False,False,E10850,acquisition,Entity_C,PeopleSoft-Legacy,53.0,8,False
E13634,Christina White,2025-04-23,,active,Corporate Operations,Client-Advisory,1,Senior Adviser,115100.0,0.97,Female,35-39,Southeast Asian,Full-time,False,False,E01979,acquisition,Entity_C,PeopleSoft-Legacy,55.0,8,False
E13635,Erica Castillo,2025-04-23,,active,Technology,Corporate-Support,1,Specialist,94200.0,1.07,Prefer not to say,18-24,Anglo-Australian,Full-time,False,True,E04332,acquisition,Entity_C,PeopleSoft-Legacy,29.0,8,False
E13636,Stacy Decker,2025-04-23,2025-05-23,departed,Corporate Operations,Operations-Processing,1,Senior Analyst,131200.0,0.9,Female,35-39,Anglo-Australian,Full-time,True,False,E00317,acquisition,Entity_C,PeopleSoft-Legacy,50.0,1,False
E13637,Brandy Pennington,2025-04-23,,active,Technology,Client-Advisory,1,Adviser,89400.0,1.04,Female,18-24,Anglo-Australian,Full-time,False,True,E02566,acquisition,Entity_C,PeopleSoft-Legacy,45.0,8,False
E13638,Brandy Myers,2025-04-23,,active,Wealth Management,Operations-Processing,4,"Director, Wealth Management",255200.0,0.83,Female,35-39,Anglo-Australian,Full-time,True,False,E10614,acquisition,Entity_C,PeopleSoft-Legacy,69.0,8,False
E13639,Daniel Hogan,2025-04-23,,active,Wealth Management,Management,1,Administration Officer,65200.0,0.92,Male,18-24,South Asian,Full-time,False,False,E02613,acquisition,Entity_C,PeopleSoft-Legacy,47.0,8,False
E13640,Michael Lewis,2025-04-23,,active,Technology,Client-Advisory,1,Adviser,110000.0,1.1,Male,35-39,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E05801,acquisition,Entity_C,PeopleSoft-Legacy,62.0,8,False
E13641,Kathleen Simpson,2025-04-23,2025-06-30,departed,Technology,Client-Advisory,1,Senior Adviser,139300.0,1.07,Female,35-39,Anglo-Australian,Part-time,False,False,E07533,acquisition,Entity_C,PeopleSoft-Legacy,26.0,2,False
E13642,Teresa Rojas,2025-04-23,,active,Technology,Management,1,Administration Officer,57200.0,0.96,Female,18-24,Anglo-Australian,Full-time,False,False,E02707,acquisition,Entity_C,PeopleSoft-Legacy,54.0,8,False
E13643,Raymond Reynolds,2025-04-23,,active,Retail Banking,Management,1,Team Leader,128900.0,1.0,Male,25-29,Anglo-Australian,Part-time,False,True,E06301,acquisition,Entity_C,PeopleSoft-Legacy,29.0,8,False
E13644,John Young,2025-04-23,,active,Technology,Technology,2,"Manager, Technology",161900.0,0.93,Male,25-29,Anglo-Australian,Fixed-term,False,True,E00270,acquisition,Entity_C,PeopleSoft-Legacy,34.0,8,False
E13645,Michelle Adams,2025-04-23,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",156100.0,1.0,Female,35-39,Anglo-Australian,Full-time,False,True,E11769,acquisition,Entity_C,PeopleSoft-Legacy,75.0,8,False
E13646,Amber Johnson,2025-04-23,,active,Risk & Compliance,Management,1,Administration Officer,59200.0,1.0,Female,35-39,Anglo-Australian,Full-time,False,False,E01639,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13647,Donald Melton,2025-04-23,,active,Retail Banking,Technology,2,"Manager, Retail Banking",119100.0,1.05,Male,25-29,Anglo-Australian,Full-time,False,False,E00526,acquisition,Entity_C,PeopleSoft-Legacy,60.0,8,False
E13648,Leonard Gray,2025-04-23,2025-07-25,departed,Technology,Risk-Compliance,1,Senior Risk Analyst,131000.0,0.9,Male,35-39,Anglo-Australian,Full-time,False,False,E00146,acquisition,Entity_C,PeopleSoft-Legacy,58.0,3,False
E13649,Stephanie Alvarez,2025-04-23,,active,Risk & Compliance,Operations-Processing,1,Senior Analyst,126200.0,0.92,Female,35-39,Anglo-Australian,Full-time,False,False,E09204,acquisition,Entity_C,PeopleSoft-Legacy,63.0,8,False
E13650,Sarah James,2025-04-23,,active,Risk & Compliance,Technology,1,Senior Engineer,120000.0,0.95,Female,25-29,European (non-Anglo),Full-time,False,False,E00040,acquisition,Entity_C,PeopleSoft-Legacy,65.0,8,False
E13651,Joshua Kramer,2025-04-23,,active,Technology,Technology,1,Engineer,102200.0,0.96,Male,30-34,Anglo-Australian,Full-time,False,False,E01702,acquisition,Entity_C,PeopleSoft-Legacy,28.0,8,False
E13652,Crystal Robinson,2025-04-24,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,66300.0,0.87,Female,35-39,Maori/Aboriginal & Torres Strait Islander,Part-time,False,False,E00470,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13653,Danielle Wheeler,2025-04-24,,active,Wealth Management,Technology,2,"Manager, Wealth Management",171200.0,0.93,Female,25-29,East Asian,Full-time,False,True,E10855,acquisition,Entity_C,PeopleSoft-Legacy,23.0,8,False
E13654,Todd Robertson,2025-04-24,,active,Executive Leadership,Risk-Compliance,1,Risk Analyst,97100.0,1.02,Prefer not to say,35-39,Anglo-Australian,Full-time,False,False,E11011,acquisition,Entity_C,PeopleSoft-Legacy,81.0,8,False
E13655,Anthony Gardner,2025-04-24,2025-05-30,departed,Corporate Operations,Operations-Processing,1,Senior Analyst,121000.0,1.06,Male,30-34,Anglo-Australian,Casual,False,False,E04397,acquisition,Entity_C,PeopleSoft-Legacy,58.0,1,False
E13656,Nicole Cabrera,2025-04-24,,active,Wealth Management,Operations-Processing,1,Analyst,103200.0,1.03,Female,18-24,Anglo-Australian,Full-time,False,False,E02742,acquisition,Entity_C,PeopleSoft-Legacy,81.0,8,False
E13657,Paul Guzman,2025-04-24,,active,Technology,Operations-Processing,2,"Manager, Technology",182700.0,0.92,Male,18-24,Anglo-Australian,Full-time,False,True,E07493,acquisition,Entity_C,PeopleSoft-Legacy,53.0,8,False
E13658,John Roman,2025-04-24,,active,Technology,Technology,1,Engineer,105500.0,0.91,Male,18-24,Anglo-Australian,Full-time,True,True,E02530,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13659,Patrick Thompson,2025-04-24,,active,Retail Banking,Corporate-Support,1,Senior Specialist,133200.0,1.11,Non-binary,25-29,Anglo-Australian,Full-time,False,False,E02789,acquisition,Entity_C,PeopleSoft-Legacy,60.0,8,False
E13660,Laura Black,2025-04-24,,active,Retail Banking,Risk-Compliance,1,Compliance Officer,58600.0,0.92,Female,25-29,East Asian,Full-time,False,False,E02694,acquisition,Entity_C,PeopleSoft-Legacy,64.0,8,False
E13661,Julia Roman,2025-04-24,,active,Technology,Operations-Processing,1,Analyst,89500.0,1.02,Female,30-34,Anglo-Australian,Fixed-term,False,True,E12070,acquisition,Entity_C,PeopleSoft-Legacy,36.0,8,False
E13662,Adam Burns,2025-04-24,,active,Retail Banking,Client-Advisory,1,Adviser,111600.0,1.03,Male,30-34,Anglo-Australian,Full-time,False,True,E09585,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13663,Gina Moore,2025-04-24,,active,Risk & Compliance,Risk-Compliance,1,Risk Analyst,89200.0,1.01,Female,35-39,Anglo-Australian,Full-time,False,True,E10904,acquisition,Entity_C,PeopleSoft-Legacy,41.0,8,False
E13664,Steven Reyes,2025-04-24,,active,Technology,Corporate-Support,1,Graduate,80600.0,0.98,Male,30-34,Pacific Islander,Full-time,False,False,E10488,acquisition,Entity_C,PeopleSoft-Legacy,34.0,8,False
E13665,Amanda Horton,2025-04-24,,active,Wealth Management,Corporate-Support,1,Specialist,89600.0,0.86,Female,35-39,Anglo-Australian,Full-time,False,False,E00423,acquisition,Entity_C,PeopleSoft-Legacy,20.0,8,False
E13666,Debra Wong,2025-04-24,,active,Retail Banking,Corporate-Support,1,Specialist,96100.0,0.94,Female,25-29,South Asian,Full-time,True,False,E02201,acquisition,Entity_C,PeopleSoft-Legacy,68.0,8,False
E13667,Andrea Taylor,2025-04-24,,active,Risk & Compliance,Client-Advisory,1,Client Service Officer,67400.0,1.01,Female,18-24,Anglo-Australian,Full-time,False,False,E02251,acquisition,Entity_C,PeopleSoft-Legacy,62.0,8,False
E13668,Richard Mcclain,2025-04-24,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",181400.0,0.98,Male,35-39,Anglo-Australian,Full-time,False,False,E05815,acquisition,Entity_C,PeopleSoft-Legacy,87.0,8,False
E13669,Douglas Ryan,2025-04-24,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",131900.0,0.83,Prefer not to say,25-29,South Asian,Full-time,True,False,E03469,acquisition,Entity_C,PeopleSoft-Legacy,32.0,8,False
E13670,Christy Spears,2025-04-24,,active,Technology,Operations-Processing,1,Processing Officer,81100.0,0.97,Female,35-39,Anglo-Australian,Full-time,False,False,E01832,acquisition,Entity_C,PeopleSoft-Legacy,14.0,8,False
E13671,Noah Rhodes,2025-04-24,,active,Technology,Risk-Compliance,2,"Manager, Technology",181100.0,0.93,Male,25-29,East Asian,Part-time,False,True,E09016,acquisition,Entity_C,PeopleSoft-Legacy,61.0,8,False
E13672,Beth Torres,2025-04-24,,active,Retail Banking,Technology,1,Engineer,99000.0,0.91,Female,18-24,Southeast Asian,Full-time,False,False,E01909,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13673,Anthony Hines,2025-04-25,,active,Insurance,Corporate-Support,1,Graduate,68500.0,0.89,Male,18-24,East Asian,Fixed-term,False,False,E04337,acquisition,Entity_C,PeopleSoft-Legacy,81.0,8,False
E13674,David Bush,2025-04-25,,active,Wealth Management,Corporate-Support,1,Specialist,104200.0,0.89,Male,18-24,South Asian,Full-time,False,False,E07473,acquisition,Entity_C,PeopleSoft-Legacy,85.0,8,False
E13675,Kayla Lee,2025-04-25,,active,Technology,Operations-Processing,1,Processing Officer,63900.0,1.0,Female,30-34,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E11053,acquisition,Entity_C,PeopleSoft-Legacy,42.0,8,False
E13676,Heidi Harris,2025-04-25,,active,Technology,Technology,1,Engineer,104700.0,1.06,Female,35-39,Anglo-Australian,Full-time,False,False,E00857,acquisition,Entity_C,PeopleSoft-Legacy,34.0,8,False
E13677,Mark Reed,2025-04-25,,active,Risk & Compliance,Risk-Compliance,1,Senior Risk Analyst,117600.0,1.0,Male,25-29,Southeast Asian,Full-time,False,False,E11736,acquisition,Entity_C,PeopleSoft-Legacy,89.0,8,False
E13678,Kristin Freeman,2025-04-25,,active,Retail Banking,Operations-Processing,1,Processing Officer,58200.0,0.91,Female,35-39,African,Full-time,False,True,E03152,acquisition,Entity_C,PeopleSoft-Legacy,46.0,8,False
E13679,Danielle Espinoza,2025-04-25,,active,Insurance,Risk-Compliance,1,Compliance Officer,72100.0,1.06,Female,18-24,Anglo-Australian,Part-time,False,False,E06974,acquisition,Entity_C,PeopleSoft-Legacy,73.0,8,False
E13680,Katherine Davis,2025-04-25,,active,Insurance,Risk-Compliance,1,Senior Risk Analyst,142500.0,1.07,Non-binary,35-39,Anglo-Australian,Part-time,False,True,E00308,acquisition,Entity_C,PeopleSoft-Legacy,80.0,8,False
E13681,Kim Brooks,2025-04-25,,active,Retail Banking,Client-Advisory,1,Client Service Officer,64400.0,0.88,Female,18-24,East Asian,Part-time,False,True,E01860,acquisition,Entity_C,PeopleSoft-Legacy,35.0,8,False
E13682,Betty Hughes,2025-04-25,,active,Wealth Management,Technology,1,Engineer,89700.0,1.06,Prefer not to say,30-34,Anglo-Australian,Full-time,False,False,E03062,acquisition,Entity_C,PeopleSoft-Legacy,88.0,8,False
E13683,Mary Bruce,2025-04-25,,active,Wealth Management,Corporate-Support,1,Graduate,59600.0,0.91,Female,35-39,Middle Eastern,Full-time,False,False,E11260,acquisition,Entity_C,PeopleSoft-Legacy,23.0,8,False
E13684,John Patterson,2025-04-25,,active,Retail Banking,Technology,1,Junior Developer,67900.0,1.01,Male,18-24,Pacific Islander,Fixed-term,False,False,E02748,acquisition,Entity_C,PeopleSoft-Legacy,50.0,8,False
E13685,Jonathan Flores,2025-04-25,,active,Corporate Operations,Client-Advisory,1,Client Service Officer,65300.0,0.95,Male,35-39,Prefer not to say,Full-time,False,True,E07944,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13686,Jordan Reid,2025-04-25,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,64100.0,0.91,Female,35-39,Southeast Asian,Full-time,False,False,E00809,acquisition,Entity_C,PeopleSoft-Legacy,48.0,8,False
E13687,William Garcia,2025-04-25,,active,Technology,Technology,1,Engineer,109900.0,0.94,Male,25-29,East Asian,Full-time,False,False,E13150,acquisition,Entity_C,PeopleSoft-Legacy,86.0,8,False
E13688,Denise Hernandez,2025-04-25,,active,Insurance,Operations-Processing,1,Analyst,107400.0,1.02,Female,25-29,East Asian,Full-time,False,False,E08016,acquisition,Entity_C,PeopleSoft-Legacy,49.0,8,False
E13689,Deborah Guerra,2025-04-25,,active,Insurance,Corporate-Support,1,Senior Specialist,139100.0,1.04,Female,30-34,Southeast Asian,Full-time,False,False,E00378,direct,NovaCorp-Origin,WorkdayHR,81.0,8,False
E13690,Wesley Garcia,2025-04-26,,active,Technology,Risk-Compliance,1,Senior Risk Analyst,140900.0,0.91,Male,18-24,Prefer not to say,Full-time,True,False,E10412,acquisition,Entity_C,PeopleSoft-Legacy,27.0,8,False
E13691,Lisa Martinez,2025-04-26,,active,Wealth Management,Corporate-Support,1,Senior Specialist,141300.0,1.0,Female,30-34,Anglo-Australian,Full-time,False,False,E14382,acquisition,Entity_C,PeopleSoft-Legacy,24.0,8,False
E13692,Vicki Stokes,2025-04-26,,active,Retail Banking,Risk-Compliance,1,Risk Analyst,91500.0,0.87,Prefer not to say,30-34,Anglo-Australian,Full-time,False,False,E14303,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13693,Sarah Koch,2025-04-26,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",142800.0,0.86,Female,35-39,Anglo-Australian,Full-time,False,False,E12231,acquisition,Entity_C,PeopleSoft-Legacy,40.0,8,False
E13694,Kelly Fernandez,2025-04-26,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",126400.0,0.91,Female,18-24,Anglo-Australian,Full-time,False,False,E05745,acquisition,Entity_C,PeopleSoft-Legacy,49.0,8,False
E13695,David Lynn,2025-04-26,,active,Wealth Management,Management,1,Administration Officer,67200.0,0.93,Male,25-29,Anglo-Australian,Full-time,False,True,E10713,acquisition,Entity_C,PeopleSoft-Legacy,74.0,8,False
E13696,Leslie Cole,2025-04-26,,active,Risk & Compliance,Corporate-Support,1,Graduate,63300.0,0.97,Female,30-34,South Asian,Full-time,True,False,E10654,acquisition,Entity_C,PeopleSoft-Legacy,75.0,8,False
E13697,Michael Salazar,2025-04-26,,active,Wealth Management,Operations-Processing,1,Senior Analyst,124200.0,1.0,Male,18-24,Anglo-Australian,Full-time,False,False,E09089,acquisition,Entity_C,PeopleSoft-Legacy,42.0,8,False
E13698,Clinton Reese,2025-04-26,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",122900.0,0.96,Male,30-34,Anglo-Australian,Fixed-term,False,True,E05025,acquisition,Entity_C,PeopleSoft-Legacy,57.0,8,False
E13699,Cathy Stokes,2025-04-26,,active,Corporate Operations,Technology,1,Senior Engineer,117000.0,0.93,Female,18-24,East Asian,Full-time,False,True,E08534,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13700,Kayla Byrd,2025-04-26,,active,Corporate Operations,Corporate-Support,1,Senior Specialist,132800.0,0.92,Female,30-34,Anglo-Australian,Casual,False,False,E03114,acquisition,Entity_C,PeopleSoft-Legacy,71.0,8,False
E13701,Kelsey Hernandez,2025-04-26,,active,Risk & Compliance,Client-Advisory,1,Senior Adviser,127500.0,0.89,Female,35-39,Anglo-Australian,Full-time,False,False,E01252,acquisition,Entity_C,PeopleSoft-Legacy,77.0,8,False
E13702,Denise Mcintosh,2025-04-26,,active,Wealth Management,Technology,1,Engineer,87500.0,0.89,Female,25-29,Maori/Aboriginal & Torres Strait Islander,Full-time,True,False,E14198,acquisition,Entity_C,PeopleSoft-Legacy,73.0,8,False
E13703,Cynthia Bates,2025-04-26,,active,Corporate Operations,Corporate-Support,1,Senior Specialist,127900.0,0.9,Female,25-29,Anglo-Australian,Full-time,True,False,E12274,acquisition,Entity_C,PeopleSoft-Legacy,74.0,8,False
E13704,Erin Meyer,2025-04-26,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,71500.0,0.98,Female,25-29,East Asian,Full-time,False,False,E01644,acquisition,Entity_C,PeopleSoft-Legacy,82.0,8,False
E13705,Daniel Watson,2025-04-26,,active,Insurance,Technology,1,Junior Developer,69000.0,1.02,Male,30-34,Anglo-Australian,Fixed-term,False,False,E08710,acquisition,Entity_C,PeopleSoft-Legacy,18.0,8,False
E13706,Tyler Petersen,2025-04-26,,active,Technology,Client-Advisory,1,Client Service Officer,80400.0,0.97,Male,35-39,Anglo-Australian,Casual,False,False,E02855,acquisition,Entity_C,PeopleSoft-Legacy,65.0,8,False
E13707,Jimmy Douglas,2025-04-26,,active,Corporate Operations,Risk-Compliance,1,Compliance Officer,82900.0,0.93,Male,30-34,South Asian,Full-time,False,False,E11140,acquisition,Entity_C,PeopleSoft-Legacy,62.0,8,False
E13708,Jill Cook,2025-04-26,,active,Retail Banking,Client-Advisory,1,Adviser,102300.0,0.94,Female,35-39,Anglo-Australian,Full-time,False,False,E05570,acquisition,Entity_C,PeopleSoft-Legacy,53.0,8,False
E13709,Stephen Rodriguez,2025-04-26,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",211100.0,0.87,Male,35-39,Anglo-Australian,Full-time,False,False,E07341,acquisition,Entity_C,PeopleSoft-Legacy,52.0,8,False
E13710,Jasmine Hall,2025-04-27,,active,Insurance,Technology,2,"Manager, Insurance",176500.0,0.88,Female,18-24,Maori/Aboriginal & Torres Strait Islander,Fixed-term,False,False,E00730,acquisition,Entity_C,PeopleSoft-Legacy,45.0,8,False
E13711,Rebecca Contreras,2025-04-27,,active,Retail Banking,Client-Advisory,1,Senior Adviser,136500.0,0.97,Female,18-24,Anglo-Australian,Full-time,False,False,E00723,agency,NovaCorp-Origin,WorkdayHR,40.0,8,False
E13712,John Miller,2025-04-27,,active,Technology,Management,1,Team Leader,131300.0,1.0,Male,35-39,Southeast Asian,Fixed-term,False,False,E02432,acquisition,Entity_C,PeopleSoft-Legacy,17.0,8,False
E13713,Donna Joseph,2025-04-27,,active,Risk & Compliance,Client-Advisory,1,Senior Adviser,141100.0,1.03,Female,25-29,Anglo-Australian,Full-time,False,False,E00602,acquisition,Entity_C,PeopleSoft-Legacy,38.0,8,False
E13714,Pedro Greene,2025-04-27,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",154500.0,0.87,Male,25-29,Prefer not to say,Full-time,False,True,E12383,acquisition,Entity_C,PeopleSoft-Legacy,37.0,8,False
E13715,Tonya Walker,2025-04-27,,active,Retail Banking,Corporate-Support,1,Graduate,76900.0,0.94,Female,25-29,Prefer not to say,Full-time,True,False,E08267,acquisition,Entity_C,PeopleSoft-Legacy,42.0,8,False
E13716,Stephanie Bailey,2025-04-27,,active,Insurance,Operations-Processing,1,Analyst,88700.0,0.96,Female,35-39,Anglo-Australian,Fixed-term,False,False,E04906,acquisition,Entity_C,PeopleSoft-Legacy,22.0,8,False
E13717,Chelsea Jones,2025-04-27,2025-05-23,departed,Wealth Management,Technology,1,Engineer,94300.0,0.92,Female,30-34,European (non-Anglo),Full-time,False,False,E02986,acquisition,Entity_C,PeopleSoft-Legacy,22.0,0,False
E13718,Renee Patterson MD,2025-04-27,,active,Retail Banking,Client-Advisory,1,Senior Adviser,141900.0,0.94,Female,30-34,Anglo-Australian,Full-time,False,False,E13072,acquisition,Entity_C,PeopleSoft-Legacy,68.0,8,False
